Frequency (MHz),Time of Day,Occupancy (%),Field Strength (dBuV/m)
1807.8,763,0,0
1807.8,823,0,0
1807.8,883,0,0
1808.4,643,0,0
1808.4,703,0,0
1808.4,763,0,0
1808.4,823,0,0
1808.4,883,0,0
1809.0,643,0,0
1809.0,703,0,0
1809.0,763,0,0
1809.0,823,0,0
1809.0,883,0,0
1809.6,643,0,0
1809.6,703,0,0
1809.6,763,0,0
1809.6,823,0,0
1809.6,883,0,0
1810.2,643,0,0
1810.2,703,0,0
1810.2,763,0,0
1810.2,823,0,0
1810.2,883,0,0
1810.8,643,0,0
1810.8,703,0,0
1810.8,763,0,0
1810.8,823,0,0
1810.8,883,0,0
1811.4,643,0,0
1811.4,703,0,0
1811.4,763,0,0
1811.4,823,0,0
1811.4,883,0,0
1812.0,643,0,0
1812.0,703,0,0
1812.0,763,0,0
1812.0,823,0,0
1812.0,883,0,0
1812.6,643,0,0
1812.6,703,0,0
1812.6,763,0,0
1812.6,823,0,0
1812.6,883,0,0
1813.2,643,0,0
1813.2,703,0,0
1813.2,763,0,0
1813.2,823,0,0
1813.2,883,0,0
1813.8,643,0,0
1813.8,703,0,0
1813.8,763,0,0
1813.8,823,0,0
1813.8,883,0,0
1814.4,643,0,0
1814.4,703,0,0
1814.4,763,0,0
1814.4,823,0,0
1814.4,883,0,0
1815.0,643,0,0
1815.0,703,0,0
1815.0,763,0,0
1815.0,823,0,0
1815.0,883,0,0
1815.6,643,0,0
1815.6,703,0,0
1815.6,763,0,0
1815.6,823,0,0
1815.6,883,0,0
1816.2,643,0,0
1816.2,703,0,0
1816.2,763,0,0
1816.2,823,0,0
1816.2,883,0,0
1816.8,643,0,0
1816.8,703,0,0
1816.8,763,0,0
1816.8,823,0,0
1816.8,883,0,0
1817.4,643,0,0
1817.4,703,0,0
1817.4,763,0,0
1817.4,823,0,0
1817.4,883,0,0
1818.0,643,0,0
1818.0,703,0,0
1818.0,763,0,0
1818.0,823,0,0
1818.0,883,0,0
1818.6,643,0,0
1818.6,703,0,0
1818.6,763,0,0
1818.6,823,0,0
1818.6,883,0,0
1819.2,643,0,0
1819.2,703,0,0
1819.2,763,0,0
1819.2,823,0,0
1819.2,883,0,0
1819.8,643,0,0
1819.8,703,0,0
1819.8,763,0,0
1819.8,823,0,0
1819.8,883,0,0
1820.4,643,0,0
1820.4,703,0,0
1820.4,763,0,0
1820.4,823,0,0
1820.4,883,0,0
1821.0,643,0,0
1821.0,703,0,0
1821.0,763,0,0
1821.0,823,0,0
1821.0,883,0,0
1821.6,643,0,0
1821.6,703,0,0
1821.6,763,0,0
1821.6,823,0,0
1821.6,883,0,0
1822.2,643,0,0
1822.2,703,0,0
1822.2,763,0,0
1822.2,823,0,0
1822.2,883,0,0
1822.8,643,0,0
1822.8,703,0,0
1822.8,763,0,0
1822.8,823,0,0
1822.8,883,0,0
1823.4,643,0,0
1823.4,703,0,0
1823.4,763,0,0
1823.4,823,0,0
1823.4,883,0,0
1824.0,643,0,0
1824.0,703,0,0
1824.0,763,0,0
1824.0,823,0,0
1824.0,883,0,0
1824.6,643,0,0
1824.6,703,0,0
1824.6,763,0,0
1824.6,823,0,0
1824.6,883,0,0
1825.2,643,0,0
1825.2,703,0,0
1825.2,763,0,0
1825.2,823,0,0
1825.2,883,0,0
1825.8,643,0,0
1825.8,703,0,0
1825.8,763,0,0
1825.8,823,0,0
1825.8,883,0,0
1826.4,643,0,0
1826.4,703,0,0
1826.4,763,0,0
1826.4,823,0,0
1826.4,883,0,0
1827.0,643,0,0
1827.0,703,0,0
1827.0,763,0,0
1827.0,823,0,0
1827.0,883,0,0
1827.6,643,0,0
1827.6,703,0,0
1827.6,763,0,0
1827.6,823,0,0
1827.6,883,0,0
1828.2,643,0,0
1828.2,703,0,0
1828.2,763,0,0
1828.2,823,0,0
1828.2,883,0,0
1828.8,643,0,0
1828.8,703,0,0
1828.8,763,0,0
1828.8,823,0,0
1828.8,883,0,0
1829.4,643,0,0
1829.4,703,0,0
1829.4,763,0,0
1829.4,823,0,0
1829.4,883,0,0
1830.0,643,0,0
1830.0,703,0,0
1830.0,763,0,0
1830.0,823,0,0
1830.0,883,0,0
1830.6,643,0,0
1830.6,703,0,0
1830.6,763,0,0
1830.6,823,0,0
1830.6,883,0,0
1831.2,643,0,0
1831.2,703,0,0
1831.2,763,0,0
1831.2,823,0,0
1831.2,883,0,0
1831.8,643,0,0
1831.8,703,0,0
1831.8,763,0,0
1831.8,823,0,0
1831.8,883,0,0
1832.4,643,0,0
1832.4,703,0,0
1832.4,763,0,0
1832.4,823,0,0
1832.4,883,0,0
1833.0,643,0,0
1833.0,703,0,0
1833.0,763,0,0
1833.0,823,0,0
1833.0,883,0,0
1833.6,643,0,0
1833.6,703,0,0
1833.6,763,0,0
1833.6,823,0,0
1833.6,883,0,0
1834.2,643,0,0
1834.2,703,0,0
1834.2,763,0,0
1834.2,823,0,0
1834.2,883,0,0
1834.8,643,0,0
1834.8,703,0,0
1834.8,763,0,0
1834.8,823,0,0
1834.8,883,0,0
1835.4,643,0,0
1835.4,703,0,0
1835.4,763,0,0
1835.4,823,0,0
1835.4,883,0,0
1836.0,643,0,0
1836.0,703,0,0
1836.0,763,0,0
1836.0,823,0,0
1836.0,883,0,0
1836.6,643,0,0
1836.6,703,0,0
1836.6,763,0,0
1836.6,823,0,0
1836.6,883,0,0
1837.2,643,0,0
1837.2,703,0,0
1837.2,763,0,0
1837.2,823,0,0
1837.2,883,0,0
1837.8,643,0,0
1837.8,703,0,0
1837.8,763,0,0
1837.8,823,0,0
1837.8,883,0,0
1838.4,643,0,0
1838.4,703,0,0
1838.4,763,0,0
1838.4,823,0,0
1838.4,883,0,0
1839.0,643,0,0
1839.0,703,0,0
1839.0,763,0,0
1839.0,823,0,0
1839.0,883,0,0
1839.6,643,0,0
1839.6,703,0,0
1839.6,763,0,0
1839.6,823,0,0
1839.6,883,0,0
1840.2,643,0,0
1840.2,703,0,0
1840.2,763,0,0
1840.2,823,0,0
1840.2,883,0,0
1840.8,643,0,0
1840.8,703,0,0
1840.8,763,0,0
1840.8,823,0,0
1840.8,883,0,0
1841.4,643,0,0
1841.4,703,0,0
1841.4,763,0,0
1841.4,823,0,0
1841.4,883,0,0
1842.0,643,0,0
1842.0,703,0,0
1842.0,763,0,0
1842.0,823,0,0
1842.0,883,0,0
1842.6,643,0,0
1842.6,703,0,0
1842.6,763,0,0
1842.6,823,0,0
1842.6,883,0,0
1843.2,643,0,0
1843.2,703,0,0
1843.2,763,0,0
1843.2,823,0,0
1843.2,883,0,0
1843.8,643,0,0
1843.8,703,0,0
1843.8,763,0,0
1843.8,823,0,0
1843.8,883,0,0
1844.4,643,0,0
1844.4,703,0,0
1844.4,763,0,0
1844.4,823,0,0
1844.4,883,0,0
1845.0,643,37,85
1845.0,703,44,88
1845.0,763,38,86
1845.0,823,29,85
1845.0,883,42,84
1845.6,643,0,0
1845.6,703,0,0
1845.6,763,0,0
1845.6,823,0,0
1845.6,883,0,0
1846.2,643,0,0
1846.2,703,0,0
1846.2,763,0,0
1846.2,823,0,0
1846.2,883,0,0
1846.8,643,0,0
1846.8,703,0,0
1846.8,763,0,0
1846.8,823,0,0
1846.8,883,0,0
1847.4,643,0,0
1847.4,703,0,0
1847.4,763,0,0
1847.4,823,0,0
1847.4,883,0,0
1848.0,643,0,0
1848.0,703,0,0
1848.0,763,0,0
1848.0,823,0,0
1848.0,883,0,0
1848.6,643,0,0
1848.6,703,0,0
1848.6,763,0,0
1848.6,823,0,0
1848.6,883,0,0
1849.2,643,0,0
1849.2,703,0,0
1849.2,763,0,0
1849.2,823,0,0
1849.2,883,0,0
1849.8,643,0,0
1849.8,703,0,0
1849.8,763,0,0
1849.8,823,0,0
1849.8,883,0,0
1850.4,643,0,0
1850.4,703,0,0
1850.4,763,0,0
1850.4,823,0,0
1850.4,883,0,0
1851.0,643,0,0
1851.0,703,0,0
1851.0,763,0,0
1851.0,823,0,0
1851.0,883,0,0
1851.6,643,0,0
1851.6,703,0,0
1851.6,763,0,0
1851.6,823,0,0
1851.6,883,0,0
1852.2,643,0,0
1852.2,703,0,0
1852.2,763,0,0
1852.2,823,0,0
1852.2,883,0,0
1852.8,643,0,0
1852.8,703,0,0
1852.8,763,0,0
1852.8,823,0,0
1852.8,883,0,0
1853.4,643,0,0
1853.4,703,0,0
1853.4,763,0,0
1853.4,823,0,0
1853.4,883,0,0
1854.0,643,0,0
1854.0,703,0,0
1854.0,763,0,0
1854.0,823,0,0
1854.0,883,0,0
1854.6,643,0,0
1854.6,703,0,0
1854.6,763,0,0
1854.6,823,0,0
1854.6,883,0,0
1855.2,643,0,0
1855.2,703,0,0
1855.2,763,0,0
1855.2,823,0,0
1855.2,883,0,0
1855.8,643,0,0
1855.8,703,0,0
1855.8,763,0,0
1855.8,823,0,0
1855.8,883,0,0
1856.4,643,0,0
1856.4,703,0,0
1856.4,763,0,0
1856.4,823,0,0
1856.4,883,0,0
1857.0,643,0,0
1857.0,703,0,0
1857.0,763,0,0
1857.0,823,0,0
1857.0,883,0,0
1857.6,643,0,0
1857.6,703,0,0
1857.6,763,0,0
1857.6,823,0,0
1857.6,883,0,0
1858.2,643,0,0
1858.2,703,0,0
1858.2,763,0,0
1858.2,823,0,0
1858.2,883,0,0
1858.8,643,0,0
1858.8,703,0,0
1858.8,763,0,0
1858.8,823,0,0
1858.8,883,0,0
1859.4,643,0,0
1859.4,703,0,0
1859.4,763,0,0
1859.4,823,0,0
1859.4,883,0,0
1860.0,643,0,0
1860.0,703,0,0
1860.0,763,0,0
1860.0,823,0,0
1860.0,883,0,0
1860.6,643,0,0
1860.6,703,0,0
1860.6,763,0,0
1860.6,823,0,0
1860.6,883,0,0
1861.2,643,0,0
1861.2,703,0,0
1861.2,763,0,0
1861.2,823,0,0
1861.2,883,0,0
1861.8,643,0,0
1861.8,703,0,0
1861.8,763,0,0
1861.8,823,0,0
1861.8,883,0,0
1862.4,643,0,0
1862.4,703,0,0
1862.4,763,0,0
1862.4,823,0,0
1862.4,883,0,0
1863.0,643,0,0
1863.0,703,0,0
1863.0,763,0,0
1863.0,823,0,0
1863.0,883,0,0
1863.6,643,0,0
1863.6,703,0,0
1863.6,763,0,0
1863.6,823,0,0
1863.6,883,0,0
1864.2,643,0,0
1864.2,703,0,0
1864.2,763,0,0
1864.2,823,0,0
1864.2,883,0,0
1864.8,643,0,0
1864.8,703,0,0
1864.8,763,0,0
1864.8,823,0,0
1864.8,883,0,0
1865.4,643,0,0
1865.4,703,0,0
1865.4,763,0,0
1865.4,823,0,0
1865.4,883,0,0
1866.0,643,0,0
1866.0,703,0,0
1866.0,763,0,0
1866.0,823,0,0
1866.0,883,0,0
1866.6,643,0,0
1866.6,703,0,0
1866.6,763,0,0
1866.6,823,0,0
1866.6,883,0,0
1867.2,643,0,0
1867.2,703,0,0
1867.2,763,0,0
1867.2,823,0,0
1867.2,883,0,0
1867.8,643,0,0
1867.8,703,0,0
1867.8,763,0,0
1867.8,823,0,0
1867.8,883,0,0
1868.4,643,0,0
1868.4,703,0,0
1868.4,763,0,0
1868.4,823,0,0
1868.4,883,0,0
1869.0,643,0,0
1869.0,703,0,0
1869.0,763,0,0
1869.0,823,0,0
1869.0,883,0,0
1869.6,643,0,0
1869.6,703,0,0
1869.6,763,0,0
1869.6,823,0,0
1869.6,883,0,0
1870.2,643,0,0
1870.2,703,0,0
1870.2,763,0,0
1870.2,823,0,0
1870.2,883,0,0
1870.8,643,0,0
1870.8,703,0,0
1870.8,763,0,0
1870.8,823,0,0
1870.8,883,0,0
1871.4,643,0,0
1871.4,703,0,0
1871.4,763,0,0
1871.4,823,0,0
1871.4,883,0,0
1872.0,643,0,0
1872.0,703,0,0
1872.0,763,0,0
1872.0,823,0,0
1872.0,883,0,0
1872.6,643,0,0
1872.6,703,0,0
1872.6,763,0,0
1872.6,823,0,0
1872.6,883,0,0
1873.2,643,0,0
1873.2,703,0,0
1873.2,763,0,0
1873.2,823,0,0
1873.2,883,0,0
1873.8,643,0,0
1873.8,703,0,0
1873.8,763,0,0
1873.8,823,0,0
1873.8,883,0,0
1874.4,643,0,0
1874.4,703,0,0
1874.4,763,0,0
1874.4,823,0,0
1874.4,883,0,0
1875.0,643,0,0
1875.0,703,0,0
1875.0,763,0,0
1875.0,823,0,0
1875.0,883,0,0
1875.6,643,0,0
1875.6,703,0,0
1875.6,763,0,0
1875.6,823,0,0
1875.6,883,0,0
1876.2,643,0,0
1876.2,703,0,0
1876.2,763,0,0
1876.2,823,0,0
1876.2,883,0,0
1876.8,643,0,0
1876.8,703,0,0
1876.8,763,0,0
1876.8,823,0,0
1876.8,883,0,0
1877.4,643,0,0
1877.4,703,0,0
1877.4,763,0,0
1877.4,823,0,0
1877.4,883,0,0
1878.0,643,0,0
1878.0,703,0,0
1878.0,763,0,0
1878.0,823,0,0
1878.0,883,0,0
1878.6,643,0,0
1878.6,703,0,0
1878.6,763,0,0
1878.6,823,0,0
1878.6,883,0,0
1879.2,643,0,0
1879.2,703,0,0
1879.2,763,0,0
1879.2,823,0,0
1879.2,883,0,0
1879.8,643,0,0
1879.8,703,0,0
1879.8,763,0,0
1879.8,823,0,0
1879.8,883,0,0
1880.4,643,0,0
1880.4,703,0,0
1880.4,763,0,0
1880.4,823,0,0
1880.4,883,0,0
1881.0,643,0,0
1881.0,703,0,0
1881.0,763,0,0
1881.0,823,0,0
1881.0,883,0,0
1881.6,643,0,0
1881.6,703,0,0
1881.6,763,0,0
1881.6,823,0,0
1881.6,883,0,0
1882.2,643,0,0
1882.2,703,0,0
1882.2,763,0,0
1882.2,823,0,0
1882.2,883,0,0
1882.8,643,0,0
1882.8,703,0,0
1882.8,763,0,0
1882.8,823,0,0
1882.8,883,0,0
1883.4,643,0,0
1883.4,703,0,0
1883.4,763,0,0
1883.4,823,0,0
1883.4,883,0,0
1884.0,643,0,0
1884.0,703,0,0
1884.0,763,0,0
1884.0,823,0,0
1884.0,883,0,0
1884.6,643,0,0
1884.6,703,0,0
1884.6,763,0,0
1884.6,823,0,0
1884.6,883,0,0
1885.2,643,0,0
1885.2,703,0,0
1885.2,763,0,0
1885.2,823,0,0
1885.2,883,0,0
1885.8,643,0,0
1885.8,703,0,0
1885.8,763,0,0
1885.8,823,0,0
1885.8,883,0,0
1886.4,643,0,0
1886.4,703,0,0
1886.4,763,0,0
1886.4,823,0,0
1886.4,883,0,0
1887.0,643,0,0
1887.0,703,0,0
1887.0,763,0,0
1887.0,823,0,0
1887.0,883,0,0
1887.6,643,0,0
1887.6,703,0,0
1887.6,763,0,0
1887.6,823,0,0
1887.6,883,0,0
1888.2,643,0,0
1888.2,703,0,0
1888.2,763,0,0
1888.2,823,0,0
1888.2,883,0,0
1888.8,643,0,0
1888.8,703,0,0
1888.8,763,0,0
1888.8,823,0,0
1888.8,883,0,0
1889.4,643,0,0
1889.4,703,0,0
1889.4,763,0,0
1889.4,823,0,0
1889.4,883,0,0
1890.0,643,0,0
1890.0,703,0,0
1890.0,763,0,0
1890.0,823,0,0
1890.0,883,0,0
1890.6,643,0,0
1890.6,703,0,0
1890.6,763,0,0
1890.6,823,0,0
1890.6,883,0,0
1891.2,643,0,0
1891.2,703,0,0
1891.2,763,0,0
1891.2,823,0,0
1891.2,883,0,0
1891.8,643,0,0
1891.8,703,0,0
1891.8,763,0,0
1891.8,823,0,0
1891.8,883,0,0
1892.4,643,0,0
1892.4,703,0,0
1892.4,763,0,0
1892.4,823,0,0
1892.4,883,0,0
1893.0,643,0,0
1893.0,703,0,0
1893.0,763,0,0
1893.0,823,0,0
1893.0,883,0,0
1893.6,643,0,0
1893.6,703,0,0
1893.6,763,0,0
1893.6,823,0,0
1893.6,883,0,0
1894.2,643,0,0
1894.2,703,0,0
1894.2,763,0,0
1894.2,823,0,0
1894.2,883,0,0
1894.8,643,0,0
1894.8,703,0,0
1894.8,763,0,0
1894.8,823,0,0
1894.8,883,0,0
1895.4,643,0,0
1895.4,703,0,0
1895.4,763,0,0
1895.4,823,0,0
1895.4,883,0,0
1896.0,643,0,0
1896.0,703,0,0
1896.0,763,0,0
1896.0,823,0,0
1896.0,883,0,0
1896.6,643,0,0
1896.6,703,0,0
1896.6,763,0,0
1896.6,823,0,0
1896.6,883,0,0
1897.2,643,0,0
1897.2,703,0,0
1897.2,763,0,0
1897.2,823,0,0
1897.2,883,0,0
1897.8,643,0,0
1897.8,703,0,0
1897.8,763,0,0
1897.8,823,0,0
1897.8,883,0,0
1898.4,643,0,0
1898.4,703,0,0
1898.4,763,0,0
1898.4,823,0,0
1898.4,883,0,0
1899.0,643,0,0
1899.0,703,0,0
1899.0,763,0,0
1899.0,823,0,0
1899.0,883,0,0
1899.6,643,0,0
1899.6,703,0,0
1899.6,763,0,0
1899.6,823,0,0
1899.6,883,0,0
1900.2,643,0,0
1900.2,703,0,0
1900.2,763,0,0
1900.2,823,0,0
1900.2,883,0,0
1900.8,643,0,0
1900.8,703,0,0
1900.8,763,0,0
1900.8,823,0,0
1900.8,883,0,0
1901.4,643,0,0
1901.4,703,0,0
1901.4,763,0,0
1901.4,823,0,0
1901.4,883,0,0
1902.0,643,0,0
1902.0,703,0,0
1902.0,763,0,0
1902.0,823,0,0
1902.0,883,0,0
1902.6,643,0,0
1902.6,703,0,0
1902.6,763,0,0
1902.6,823,0,0
1902.6,883,0,0
1903.2,643,0,0
1903.2,703,0,0
1903.2,763,0,0
1903.2,823,0,0
1903.2,883,0,0
1903.8,643,0,0
1903.8,703,0,0
1903.8,763,0,0
1903.8,823,0,0
1903.8,883,0,0
1904.4,643,0,0
1904.4,703,0,0
1904.4,763,0,0
1904.4,823,0,0
1904.4,883,0,0
1905.0,643,0,0
1905.0,703,0,0
1905.0,763,0,0
1905.0,823,0,0
1905.0,883,0,0
1905.6,643,0,0
1905.6,703,0,0
1905.6,763,0,0
1905.6,823,0,0
1905.6,883,0,0
1906.2,643,0,0
1906.2,703,0,0
1906.2,763,0,0
1906.2,823,0,0
1906.2,883,0,0
1906.8,643,0,0
1906.8,703,0,0
1906.8,763,0,0
1906.8,823,0,0
1906.8,883,0,0
1907.4,643,0,0
1907.4,703,0,0
1907.4,763,0,0
1907.4,823,0,0
1907.4,883,0,0
1908.0,643,0,0
1908.0,703,0,0
1908.0,763,0,0
1908.0,823,0,0
1908.0,883,0,0
1908.6,643,0,0
1908.6,703,0,0
1908.6,763,0,0
1908.6,823,0,0
1908.6,883,0,0
1909.2,643,0,0
1909.2,703,0,0
1909.2,763,0,0
1909.2,823,0,0
1909.2,883,0,0
1909.8,643,0,0
1909.8,703,0,0
1909.8,763,0,0
1909.8,823,0,0
1909.8,883,0,0
1910.4,643,0,0
1910.4,703,0,0
1910.4,763,0,0
1910.4,823,0,0
1910.4,883,0,0
1911.0,643,0,0
1911.0,703,0,0
1911.0,763,0,0
1911.0,823,0,0
1911.0,883,0,0
1911.6,643,0,0
1911.6,703,0,0
1911.6,763,0,0
1911.6,823,0,0
1911.6,883,0,0
1912.2,643,0,0
1912.2,703,0,0
1912.2,763,0,0
1912.2,823,0,0
1912.2,883,0,0
1912.8,643,0,0
1912.8,703,0,0
1912.8,763,0,0
1912.8,823,0,0
1912.8,883,0,0
1913.4,643,0,0
1913.4,703,0,0
1913.4,763,0,0
1913.4,823,0,0
1913.4,883,0,0
1914.0,643,0,0
1914.0,703,0,0
1914.0,763,0,0
1914.0,823,0,0
1914.0,883,0,0
1914.6,643,0,0
1914.6,703,0,0
1914.6,763,0,0
1914.6,823,0,0
1914.6,883,0,0
1915.2,643,0,0
1915.2,703,0,0
1915.2,763,0,0
1915.2,823,0,0
1915.2,883,0,0
1915.8,643,0,0
1915.8,703,0,0
1915.8,763,0,0
1915.8,823,0,0
1915.8,883,0,0
1916.4,643,0,0
1916.4,703,0,0
1916.4,763,0,0
1916.4,823,0,0
1916.4,883,0,0
1917.0,643,0,0
1917.0,703,0,0
1917.0,763,0,0
1917.0,823,0,0
1917.0,883,0,0
1917.6,643,0,0
1917.6,703,0,0
1917.6,763,0,0
1917.6,823,0,0
1917.6,883,0,0
1918.2,643,0,0
1918.2,703,0,0
1918.2,763,0,0
1918.2,823,0,0
1918.2,883,0,0
1918.8,643,0,0
1918.8,703,0,0
1918.8,763,0,0
1918.8,823,0,0
1918.8,883,0,0
1919.4,643,0,0
1919.4,703,0,0
1919.4,763,0,0
1919.4,823,0,0
1919.4,883,0,0
1920.0,643,0,0
1920.0,703,0,0
1920.0,763,0,0
1920.0,823,0,0
1920.0,883,0,0
1920.6,643,0,0
1920.6,703,0,0
1920.6,763,0,0
1920.6,823,0,0
1920.6,883,0,0
1921.2,643,0,0
1921.2,703,0,0
1921.2,763,0,0
1921.2,823,0,0
1921.2,883,0,0
1921.8,643,0,0
1921.8,703,0,0
1921.8,763,0,0
1921.8,823,0,0
1921.8,883,0,0
1922.4,643,0,0
1922.4,703,0,0
1922.4,763,0,0
1922.4,823,0,0
1922.4,883,0,0
1923.0,643,0,0
1923.0,703,0,0
1923.0,763,0,0
1923.0,823,0,0
1923.0,883,0,0
1923.6,643,0,0
1923.6,703,0,0
1923.6,763,0,0
1923.6,823,0,0
1923.6,883,0,0
1924.2,643,0,0
1924.2,703,0,0
1924.2,763,0,0
1924.2,823,0,0
1924.2,883,0,0
1924.8,643,0,0
1924.8,703,0,0
1924.8,763,0,0
1924.8,823,0,0
1924.8,883,0,0
1925.4,643,0,0
1925.4,703,0,0
1925.4,763,0,0
1925.4,823,0,0
1925.4,883,0,0
1926.0,643,0,0
1926.0,703,0,0
1926.0,763,0,0
1926.0,823,0,0
1926.0,883,0,0
1926.6,643,0,0
1926.6,703,0,0
1926.6,763,0,0
1926.6,823,0,0
1926.6,883,0,0
1927.2,643,0,0
1927.2,703,0,0
1927.2,763,0,0
1927.2,823,0,0
1927.2,883,0,0
1927.8,643,0,0
1927.8,703,0,0
1927.8,763,0,0
1927.8,823,0,0
1927.8,883,0,0
1928.4,643,0,0
1928.4,703,0,0
1928.4,763,0,0
1928.4,823,0,0
1928.4,883,0,0
1929.0,643,0,0
1929.0,703,0,0
1929.0,763,0,0
1929.0,823,0,0
1929.0,883,0,0
1929.6,643,0,0
1929.6,703,0,0
1929.6,763,0,0
1929.6,823,0,0
1929.6,883,0,0
1930.2,643,0,0
1930.2,703,0,0
1930.2,763,0,0
1930.2,823,0,0
1930.2,883,0,0
1930.8,643,0,0
1930.8,703,0,0
1930.8,763,0,0
1930.8,823,0,0
1930.8,883,0,0
1931.4,643,0,0
1931.4,703,0,0
1931.4,763,0,0
1931.4,823,0,0
1931.4,883,0,0
1932.0,643,0,0
1932.0,703,0,0
1932.0,763,0,0
1932.0,823,0,0
1932.0,883,0,0
1932.6,643,0,0
1932.6,703,0,0
1932.6,763,0,0
1932.6,823,0,0
1932.6,883,0,0
1933.2,643,0,0
1933.2,703,0,0
1933.2,763,0,0
1933.2,823,0,0
1933.2,883,0,0
1933.8,643,0,0
1933.8,703,0,0
1933.8,763,0,0
1933.8,823,0,0
1933.8,883,0,0
1934.4,643,0,0
1934.4,703,0,0
1934.4,763,0,0
1934.4,823,0,0
1934.4,883,0,0
1935.0,643,0,0
1935.0,703,0,0
1935.0,763,0,0
1935.0,823,0,0
1935.0,883,0,0
1935.6,643,0,0
1935.6,703,0,0
1935.6,763,0,0
1935.6,823,0,0
1935.6,883,0,0
1936.2,643,0,0
1936.2,703,0,0
1936.2,763,0,0
1936.2,823,0,0
1936.2,883,0,0
1936.8,643,0,0
1936.8,703,0,0
1936.8,763,0,0
1936.8,823,0,0
1936.8,883,0,0
1937.4,643,0,0
1937.4,703,0,0
1937.4,763,0,0
1937.4,823,0,0
1937.4,883,0,0
1938.0,643,0,0
1938.0,703,0,0
1938.0,763,0,0
1938.0,823,0,0
1938.0,883,0,0
1938.6,643,0,0
1938.6,703,0,0
1938.6,763,0,0
1938.6,823,0,0
1938.6,883,0,0
1939.2,643,0,0
1939.2,703,0,0
1939.2,763,0,0
1939.2,823,0,0
1939.2,883,0,0
1939.8,643,0,0
1939.8,703,0,0
1939.8,763,0,0
1939.8,823,0,0
1939.8,883,0,0
1940.4,643,0,0
1940.4,703,0,0
1940.4,763,0,0
1940.4,823,0,0
1940.4,883,0,0
1941.0,643,0,0
1941.0,703,0,0
1941.0,763,0,0
1941.0,823,0,0
1941.0,883,0,0
1941.6,643,0,0
1941.6,703,0,0
1941.6,763,0,0
1941.6,823,0,0
1941.6,883,0,0
1942.2,643,0,0
1942.2,703,0,0
1942.2,763,0,0
1942.2,823,0,0
1942.2,883,0,0
1942.8,643,0,0
1942.8,703,0,0
1942.8,763,0,0
1942.8,823,0,0
1942.8,883,0,0
1943.4,643,0,0
1943.4,703,0,0
1943.4,763,0,0
1943.4,823,0,0
1943.4,883,0,0
1944.0,643,0,0
1944.0,703,0,0
1944.0,763,0,0
1944.0,823,0,0
1944.0,883,0,0
1944.6,643,0,0
1944.6,703,0,0
1944.6,763,0,0
1944.6,823,0,0
1944.6,883,0,0
1945.2,643,0,0
1945.2,703,0,0
1945.2,763,0,0
1945.2,823,0,0
1945.2,883,0,0
1945.8,643,0,0
1945.8,703,0,0
1945.8,763,0,0
1945.8,823,0,0
1945.8,883,0,0
1946.4,643,0,0
1946.4,703,0,0
1946.4,763,0,0
1946.4,823,0,0
1946.4,883,0,0
1947.0,643,0,0
1947.0,703,0,0
1947.0,763,0,0
1947.0,823,0,0
1947.0,883,0,0
1947.6,643,0,0
1947.6,703,0,0
1947.6,763,0,0
1947.6,823,0,0
1947.6,883,0,0
1948.2,643,0,0
1948.2,703,0,0
1948.2,763,0,0
1948.2,823,0,0
1948.2,883,0,0
1948.8,643,0,0
1948.8,703,0,0
1948.8,763,0,0
1948.8,823,0,0
1948.8,883,0,0
1949.4,643,0,0
1949.4,703,0,0
1949.4,763,0,0
1949.4,823,0,0
1949.4,883,0,0
1950.0,643,0,0
1950.0,703,0,0
1950.0,763,0,0
1950.0,823,0,0
1950.0,883,0,0
1950.6,643,0,0
1950.6,703,0,0
1950.6,763,0,0
1950.6,823,0,0
1950.6,883,0,0
1951.2,643,0,0
1951.2,703,0,0
1951.2,763,0,0
1951.2,823,0,0
1951.2,883,0,0
1951.8,643,0,0
1951.8,703,0,0
1951.8,763,0,0
1951.8,823,0,0
1951.8,883,0,0
1952.4,643,0,0
1952.4,703,0,0
1952.4,763,0,0
1952.4,823,0,0
1952.4,883,0,0
1953.0,643,0,0
1953.0,703,0,0
1953.0,763,0,0
1953.0,823,0,0
1953.0,883,0,0
1953.6,643,0,0
1953.6,703,0,0
1953.6,763,0,0
1953.6,823,0,0
1953.6,883,0,0
1954.2,643,0,0
1954.2,703,0,0
1954.2,763,0,0
1954.2,823,0,0
1954.2,883,0,0
1954.8,643,0,0
1954.8,703,0,0
1954.8,763,0,0
1954.8,823,0,0
1954.8,883,0,0
1955.4,643,0,0
1955.4,703,0,0
1955.4,763,0,0
1955.4,823,0,0
1955.4,883,0,0
1956.0,643,0,0
1956.0,703,0,0
1956.0,763,0,0
1956.0,823,0,0
1956.0,883,0,0
1956.6,643,0,0
1956.6,703,0,0
1956.6,763,0,0
1956.6,823,0,0
1956.6,883,0,0
1957.2,643,0,0
1957.2,703,0,0
1957.2,763,0,0
1957.2,823,0,0
1957.2,883,0,0
1957.8,643,0,0
1957.8,703,0,0
1957.8,763,0,0
1957.8,823,0,0
1957.8,883,0,0
1958.4,643,0,0
1958.4,703,0,0
1958.4,763,0,0
1958.4,823,0,0
1958.4,883,0,0
1959.0,643,0,0
1959.0,703,0,0
1959.0,763,0,0
1959.0,823,0,0
1959.0,883,0,0
1959.6,643,0,0
1959.6,703,0,0
1959.6,763,0,0
1959.6,823,0,0
1959.6,883,0,0
1960.2,643,0,0
